GeneSymbol,GSM1498849,GSM1498850,GSM1498851,GSM1498852,GSM1498853,GSM1498854,GSM1498855,GSM1498856
ADH5,13.439388,13.528706,13.507731,13.451455,14.301969,14.314717,14.299107,14.293642
ADI1,9.834695,10.30091,10.3290615,9.820036,10.800334,10.817749,10.398284,10.412093
ADIG,7.7331343,10.267815,10.23495,7.754909,10.550499,10.552057,12.548276,12.517813
ADIPOQ,5.4745626,5.182019,5.430025,5.5808473,5.8511443,5.9237747,5.8594294,5.617653
ADIPOR1,10.499647,11.400081,11.391909,10.477992,10.561723,10.572927,10.531655,10.498582
ADIPOR2,6.4852467,7.2649727,7.373761,6.4488306,8.303993,8.2604065,6.792158,6.794838
ADK,6.1575931,6.470006333,6.395078167,6.085172,7.453174667,7.482064667,6.754946667,6.6979138
ADM,3.8662226,9.410425,9.451402,4.244311,9.347376,9.354763,10.532904,10.526553
ADM2,11.322582,11.8281,11.805765,11.303932,11.990309,11.910535,11.820051,11.769334
ADNP,6.163031,6.3705053,6.4862347,6.1749463,7.1958923,7.1887975,6.884449,6.731633
ADO,12.875788,12.460302,12.461573,12.872319,12.37617,12.38304,12.887781,12.916619
ADORA1,7.63339,7.305793,7.160546,7.521291,6.875955,6.923469,6.8595223,6.8271384
ADORA2B,7.23623,8.041596,7.9753027,7.3493886,7.0561395,6.987349,5.3443036,5.3844156
ADPGK,6.263687833,6.514220067,6.565665767,6.263806133,7.535339467,7.543187233,7.138997167,7.086185333
ADPRH,8.68095,7.437738,7.501678,8.680468,7.6250696,7.6624527,7.2672415,7.255499
ADPRHL1,5.35033965,5.06508445,5.3564675,5.3116465,5.3278081,5.3254657,4.88732455,4.9585645
ADRA1A,8.22028615,7.634516,7.5991645,8.1855005,8.02499785,8.0290645,7.4875983,7.52808525
ADRA1D,6.920365,7.277829,7.402587,6.9613185,7.5704665,7.5845513,7.367654,7.3678045
ADRA2A,11.56149,10.228881,10.20129,11.56149,8.390384,8.388245,10.4938965,10.497172
ADRA2B,4.61602,3.6540117,3.2503068,4.667516,2.32205,2.452195,4.703656,4.853586
ADRA2C,7.3481026,5.259623,5.1789007,7.2773094,6.3831654,6.387119,6.699264,6.5323462
ADRB1,8.836964,6.7117734,6.718302,8.757959,8.189558,8.1870985,6.8634157,6.760289
ADRB2,6.701167,7.876627,7.7581415,6.576624,10.391205,10.378117,9.317663,9.292967
ADTRP,5.36406425,3.8297549,3.75272105,5.0065119,4.28760145,4.30213765,3.7014774,3.28957965
AEBP1,9.088174,8.484617,8.528552,9.089175,7.0914526,7.024015,8.351035,8.3970375
AEBP2,6.237116671,5.559952314,5.455704743,6.255013514,5.5095893,5.5827888,5.724749729,5.679732929
AF241726.2,5.9863605,5.1491227,5.0598865,5.577366,4.753886,4.965472,4.181681,4.164496
AFAP1L2,8.80880095,9.3793545,9.3509265,8.82262115,8.949326,8.9631645,9.07841865,9.096023
AFDN,4.62750795,5.1897602,5.22695425,4.7168265,5.267045,5.4110589,5.05518745,5.0113835
AFF1,3.6575499,2.4042,2.4315624,3.5746896,4.1548166,3.9646266,2.3274074,2.3443875
AFF2,3.684021267,2.4042,2.6687286,3.6258407,3.2399327,3.2533229,3.861503433,3.713142933
AFF4,5.9370933,7.005276,7.0423384,5.974695,8.369948,8.404391,6.3733425,6.3725753
AFG1L,9.280933,8.962333,8.977012,9.228718,8.955954,8.919833,8.022012,8.048015
AFM,7.8077807,5.136259,5.280165,7.8426304,4.6943326,4.779371,3.814676,4.2482924
AFMID,8.473778,7.616074,7.541795333,8.457424333,7.689356333,7.692114333,6.8653362,6.825919067
AFTPH,12.193311,11.7228275,11.7199085,12.2081605,12.237248,12.221367,10.8170425,10.7914535
AGA,10.8554755,10.43646475,10.435879,10.850671,9.878304,9.870641,10.7901475,10.792967
AGAP1,10.1329865,8.8094248,8.80908915,10.1203345,8.5024507,8.51617525,8.74691665,8.7661397
AGAP2,2.3671098,4.9116454,5.2746415,3.0898962,5.524557,5.4892936,5.9069343,5.921384
AGAP3,7.1497677,7.103544667,7.075786267,7.122544867,7.330294767,7.361633367,7.022548833,6.9631854
AGBL2,10.039163,9.511747,9.522053,10.039163,9.04903,9.042534,9.11234,9.200247
AGBL4,3.5453384,3.5952606,3.7250366,3.3904996,3.2377005,3.4413903,2.6253085,3.5875149
AGBL5,8.36959725,7.22979335,7.3388188,8.2750777,7.3596045,7.229951,7.692951,7.6565937
AGER,10.2740245,10.07900435,10.0116768,10.220201,9.576259,9.5840725,9.883403,9.9648925
AGFG1,9.772543075,10.31536943,10.33862743,9.78127425,10.9173855,10.94218488,10.39514635,10.4098469
AGFG2,8.118109,7.666721,7.6852617,8.148467,7.556159,7.534243,7.818545,7.768239
AGK,7.45084,6.8251076,6.91368,7.2628517,6.6653686,6.5917134,7.100886,7.1000385
AGL,5.0971642,6.314491567,6.259515567,5.0816079,6.544382033,6.585242567,6.214966167,6.1360601
AGMO,2.3671098,6.243094,6.178787,2.4148831,8.7628975,8.793727,5.435093,5.2712336
AGO1,8.927058,9.170605,9.218189,8.938016,8.802576,8.768636,8.604597,8.570432
AGO2,10.45960558,10.722291,10.72299,10.48383825,11.008278,11.0299845,10.33177075,10.34106675
AGO3,8.3959575,8.409675333,8.416736167,8.421495167,8.415627667,8.407112667,8.185604433,8.204383533
AGO4,4.885314,6.4632115,6.482774,4.7814965,6.13475,6.1026235,6.5441647,6.5706797
AGPAT2,11.43962175,10.68807125,10.68364,11.421148,10.72193175,10.711395,9.756908,9.7234405
AGPAT3,4.3968205,4.642167,4.611161,4.32455,3.419789,3.4095342,2.525769,2.8716886
AGPAT4,7.9443678,8.86107285,8.8242931,8.17754965,8.150575,8.1244062,8.9373635,8.95162475
AGPAT5,9.015347,8.114581,8.20154,8.990197,9.023572,9.058875,7.763015,7.737555
AGPS,4.445424,4.5127683,4.354042,3.9620068,5.076108,4.7827654,3.5359597,3.6369236
AGR2,17.58686,17.57485,17.560778,17.58686,15.91935,15.952271,14.454289,14.430003
AGR3,13.809663,14.946066,14.970023,13.814938,13.6376915,13.69993,8.879125,8.84425
AGRN,5.1320114,3.2621665,4.2572637,5.145895,4.253095,4.099115,5.9247212,6.718302
AGTPBP1,7.0125713,7.390893,7.3183675,7.1539826,7.0192885,6.989466,7.2083755,7.235601
AGTR1,4.9343185,2.8624442,2.4315624,4.5826845,5.0560265,5.0164886,5.9687834,5.9865217
AGTR2,8.465547,7.7818503,7.815697,8.5061455,7.882178,7.9181576,6.247702,6.2375364
AGTRAP,6.94773784,7.71776108,7.67516274,6.9250263,8.48351428,8.5085092,8.04058446,8.06771058
AGXT,4.2980275,4.893757,4.5643864,4.697506,4.390352,4.0360026,4.4699655,4.2891192
AGXT2,5.971288,6.033856,6.112364,5.8944263,6.3218775,6.3810654,4.8390164,5.1140537
AHCTF1,5.0523033,5.5019646,5.332176,4.970998,5.4266543,5.352732,5.2870235,5.2432384
AHCY,10.9998665,10.745051,10.72126,10.966262,11.023785,10.954353,10.746044,10.769726
AHCYL1,6.682846,7.9476213,7.9227147,6.577471,8.823971,8.8237095,8.722787,8.734662
AHCYL2,7.7220783,7.716861,7.6964993,7.696207,6.8935623,6.898738,7.675582,7.6976204
AHDC1,8.440919,8.677738,8.658937,8.37105,8.307987,8.308473,8.613263,8.598721
AHI1,8.6644755,9.639003,9.6110705,8.633909,7.895643,7.88017485,9.3520865,9.3285525
AHNAK,8.200114,8.9353557,8.95825665,8.19121875,9.0178655,9.016464,9.173604,9.2103625
AHNAK2,8.555511,8.681438,8.650041,8.580583,8.406292,8.491196,8.610219,8.567867
AHSA1,12.81373,13.002233,12.992332,12.800592,13.345015,13.349965,12.872319,12.849529
AIDA,7.665008,7.7835045,7.759766667,7.641371833,8.424751,8.3966066,8.379519533,8.4117745
AIF1,11.3040225,12.8576205,12.8325485,11.30485,11.887361,11.883956,12.3368895,12.3322675
AIF1L,4.3491512,4.297899425,4.47329795,4.260391425,4.258167525,4.12775845,4.63879605,4.677286025
AIFM1,8.314308167,8.097372133,8.103322267,8.3197199,7.920781167,7.960167,8.5006345,8.478064167
AIFM2,6.6389065,7.404201,7.3280334,6.506101,8.100989,8.128815,7.4211493,7.4755073
AIFM3,6.242647,6.045872,6.002727,6.1409087,5.620779,5.635109,5.86144,5.863019
AIG1,11.170202,11.11892,11.115923,11.16641,11.519401,11.523221,11.948248,11.962592
AIM2,6.199123,8.164521,8.149791,6.0986032,10.4938965,10.522186,11.713575,11.736251
AIMP2,9.951089,10.4382305,10.435906,9.93454,9.944716,9.968177,10.362662,10.30335
AIP,12.571917,12.26527,12.2298,12.584499,12.591118,12.60685,12.35226,12.36337
AIPL1,6.500668667,6.100031833,5.890596433,6.392738133,6.2477582,6.231971567,5.831562433,5.722731467
AJAP1,4.465419,4.365489,4.276124,4.020092,4.388908,4.447672,5.1600404,5.215606
AJM1,5.874447,5.2752066,5.1938057,5.8881073,4.7516003,4.83882,4.193891,4.269063
AK3,5.722022,6.5570545,6.636675,5.8419294,7.004987,6.9268603,6.546482,6.482267
AK4,6.590999,6.632138,6.695838,6.4702234,5.9400663,6.011757,6.1163993,5.9942007
AK5,3.98249265,5.1418292,5.0726358,3.8679272,4.86236365,4.90300625,4.912882,4.9509109
AK6,10.150759,11.415596,11.398212,10.1759205,11.867492,11.878188,11.571085,11.56309
AK7,4.896892,5.7794123,5.6287107,5.202089,5.2688627,5.1017776,4.3333874,4.0696626
AK8,6.096716,6.0951414,6.1251836,6.1311584,5.567291,5.799332,5.2179413,5.4678926
AK9,7.929145,6.247887,6.0925937,8.01709,5.3104115,5.409672,7.7072954,7.6888328
AKAIN1,2.3671098,2.4042,3.47255,2.4148831,2.3393204,2.3955355,3.929603,4.076811
AKAP10,5.757585,5.5691547,5.632595,5.3810425,4.58833,4.437015,4.5362353,4.6843057
AKAP11,6.950613,8.153345,8.087478,6.907564,7.1045055,7.07137,6.0749598,6.0289288
AKAP12,4.36235545,6.4281148,6.8069323,4.60120775,8.5086685,8.4765785,6.95981185,6.94866325
AKAP14,6.1051586,5.5068825,5.6875963,6.1132015,5.604334,5.6860195,4.90588615,4.9685371
AKAP6,3.5148797,3.580614,3.3031347,3.61119805,3.5090167,3.53846725,3.4013092,3.34882125
AKAP7,6.627459233,5.910379,5.969879633,6.553259967,5.423622433,5.5035027,6.0193961,5.994145533
AKAP8,3.5579998,3.8433547,2.4315624,3.1559572,2.465138,2.7494185,3.6458354,4.031074
AKAP8L,4.924626,4.463845,4.2979245,5.136341,5.987544,6.052962,5.2086983,5.1755857
AKAP9,9.060434,9.916031,9.877312,9.120043,8.659605,8.684881,9.3234625,9.36773
AKIP1,8.817444,9.127745,9.128006,8.804909,9.262838,9.262838,9.283457,9.317931
AKIRIN1,7.21442365,7.661733,7.6305055,7.2330362,8.9894335,9.025014,8.22197115,8.2140728
AKIRIN2,7.55056155,7.60260895,7.7005175,7.931904,7.7981327,7.7312727,7.2066442,7.38857965
AKNA,2.83743345,5.14028125,5.2784803,3.5706245,5.9134226,5.86379975,5.9935565,5.8501925
AKNAD1,5.3538184,4.8869667,4.84475,5.6185617,4.858418,5.003544,4.734648,4.8279743
AKR1A1,9.459639,10.841692,10.804145,9.454531,10.262078,10.21822,10.8916025,10.890326
AKR1B1,11.844964,12.83688,12.82682,11.835613,13.240983,13.251199,13.188993,13.189951
AKR1B15,9.827584,10.795828,10.804923,9.7853155,13.526862,13.54961,7.9439807,7.9754963
AKR1C1,5.5573263,4.538857,4.3435507,5.2184606,6.050386,6.109245,6.412724,6.399191
AKR1C2,5.28854465,3.87638545,3.78100785,4.7941955,7.98745975,8.0090607,6.0727918,5.99673365
AKR1C3,9.32839,8.915866,8.931507,9.3393135,11.235789,11.185551,9.569851,9.61744
AKR1C4,10.964896,9.898807,9.887231,10.994757,12.688531,12.668904,10.317504,10.319869
AKR1D1,6.7470317,6.2943354,6.258959,6.9268603,6.4116464,6.446492,5.942609,5.8885927
AKR1E2,6.863688,6.449857,6.4075584,6.872007,6.842514,6.828233,6.186318,6.2708774
AKR7A2,9.521683,9.616566,9.606604,9.493173,9.052167,9.008481,8.826938,8.766423
AKR7A3,10.913142,11.232693,11.221492,10.891277,11.046434,11.031952,10.778925,10.782213
AKT1,5.298769,4.1123376,3.8806508,5.3980308,5.2827106,5.3401847,4.8434105,4.8239155
AKT2,5.3050437,6.4408603,6.5408835,5.1588564,5.3260946,5.3582454,4.8222537,4.509369
AKT3,3.2168124,5.9229293,5.870001,3.389995,5.954077,5.906347,6.637756,6.6342893
AKTIP,10.697741,11.338645,11.395231,10.668302,11.172059,11.160361,11.914004,11.911326
AL031315.1,6.636915,6.32879,6.3029256,6.7406006,6.0176873,6.020403,6.110772,6.062209
AL138752.2,6.35590185,6.9809883,7.20872515,6.46114475,6.00562885,6.6432887,6.2706365,6.09894185
AL138899.3,8.049668,8.475957,8.424421,8.056698,8.153709,8.207473,8.272352,8.253969
AL160272.2,5.6868024,6.1012263,6.1548634,5.8826847,6.322918,6.182638,6.53535,6.424736
AL354761.1,4.179403,4.783188,4.309864,4.1122217,5.039654,4.980443,3.9269307,3.9601204
AL391650.1,8.7087795,7.8004298,7.812636,8.68704915,6.08775825,6.07821285,7.11227335,7.0651391
AL807752.6,5.4963675,3.9021313,2.4315624,5.585986,2.7294524,2.414345,4.084878,3.9674911
ALAD,10.433051,9.219621,9.207703,10.482454,8.184036,8.164394,8.848144,8.805617
ALAS1,6.4031873,6.0791636,6.0680585,6.3882427,7.305128,7.340064,6.494205,6.4959903
ALAS2,5.65810085,4.9554282,4.71375295,5.6582553,5.57369495,5.62112915,5.481018,5.19860935
ALB,3.2599025,4.1319175,4.0476756,3.3223877,3.0311463,3.348785,4.5662313,4.542253
ALCAM,7.641866,5.466861,5.729367,7.623752,9.879376,9.89486,8.142972,8.161062
ALDH16A1,5.36496165,5.6107626,5.50670065,5.6925935,5.2822477,5.2500523,5.035907,5.277042
ALDH18A1,6.42178485,5.9690265,6.1054395,6.36282185,6.9141204,6.9731359,6.85664605,6.8762988
ALDH1A1,14.580428,12.594713,12.56898,14.594131,14.249642,14.249642,13.201507,13.177935
ALDH1A2,7.054686,8.774714,8.743297,7.294606,8.559056,8.521793,9.533028,9.547082
ALDH1B1,5.981356,6.3361554,6.377091,5.8002033,6.2607155,6.1217957,7.1260977,6.9371543
ALDH1L1,7.7267823,9.124283,9.084348,7.750806,7.8882375,7.8919916,6.9944706,6.9126964
ALDH1L2,4.4773445,3.4194014,2.4315624,4.0466385,3.9944541,3.9772384,3.8108497,3.71517
ALDH2,6.71875,4.989526,4.4807057,6.5592246,4.518636,4.535653,5.632595,5.3045907
ALDH3A1,7.570952,7.064793,7.0683794,7.5543766,7.4164977,7.4320583,6.757117,6.797594
ALDH3A2,11.7950675,11.115968,11.071085,11.7694555,10.88504925,10.8564235,10.719071,10.6883705
ALDH3B1,6.5548704,6.480636667,6.470082533,6.605614167,6.703241833,6.713408533,5.8803309,5.752298133
ALDH3B2,6.2142467,6.570794,6.521878,6.1177096,6.173708,6.185323,7.05817,7.0690494
ALDH4A1,8.14386285,8.3095895,8.1983475,8.187714,8.3748698,8.37093995,7.906886,7.7857222
ALDH5A1,4.79665995,5.19883035,5.2555356,4.878916,4.3841505,4.5285992,5.3943331,5.4336962
ALDH7A1,5.673147,5.9851203,5.795973,5.731516,6.160799,6.112872,6.09008,6.0988336
ALDH8A1,4.05351865,4.04973265,3.6123377,3.65428855,4.32989415,4.31705615,5.06387165,5.16011235
ALDH9A1,7.2433257,7.1617713,7.0823016,7.267377,8.148292,8.153345,7.7594852,7.815854
ALDOB,11.413128,12.883159,12.86565,11.398492,9.213345,9.174376,10.040793,10.012268
ALG1,6.772257,9.137009,9.160034,6.8017993,9.179865,9.151618,11.336081,11.32136
ALG10B,6.7335505,6.8549805,6.962943,6.7375364,7.372566,7.369716,6.945431,6.9088583
ALG11,7.4226866,7.7806973,7.7753153,7.4872427,7.3801765,7.3475947,7.161605,7.2169595
ALG12,4.922339,4.6731772,4.714966,4.605888,6.4008956,6.4008956,5.490886,5.7950177
ALG13,9.3773645,9.207991,9.1977055,9.3487645,9.7610905,9.784097,9.292074,9.252815
ALG14,8.3063042,9.2287535,9.21932715,8.3044807,8.7059325,8.7386638,9.490028,9.474471
ALG1L,9.994566,9.405412,9.475511,10.010323,9.505558,9.527017,9.546776,9.4682865
ALG1L2,7.585847,7.2387767,7.152681,7.6269197,7.437481,7.433379,7.391132,7.260996
ALG2,8.9933065,8.5267375,8.571324,8.9681485,9.1597495,9.133079,8.8541175,8.857009
ALG3,7.1459596,6.407299,6.5294346,7.138631875,7.52974625,7.557131,6.496993475,6.4560907
ALG5,12.6182585,13.041117,13.0176685,12.6065945,12.389834,12.4036635,12.6182585,12.5969085
ALG8,12.282153,11.6990155,11.6978395,12.2848775,11.82611825,11.84240475,11.6524125,11.7029745
ALKAL1,8.591669,11.527323,11.553397,8.55151,10.652955,10.64508,9.884936,9.918793
ALKBH1,6.575286,7.3944345,7.4826713,6.5540037,7.5801907,7.604708,7.570241,7.6014757
ALKBH2,7.955127,7.250008,7.1305857,7.850968,7.601611,7.668519,7.075772,6.9372835
ALKBH3,10.095905,10.256815,10.222107,10.088819,9.805389,9.8421,10.749359,10.755
ALKBH4,5.779887,5.553214,5.8000765,6.0197473,5.5203505,5.5724325,5.1764574,5.1122656
ALKBH7,11.980703,11.5305805,11.509633,11.965135,10.792064,10.759283,11.134076,11.101609
ALKBH8,2.3671098,2.4042,2.4315624,3.1368177,5.428305,5.313279,3.00917,4.2048535
ALMS1,2.3671098,2.4042,2.4315624,2.4148831,6.2164755,6.480434,2.8635006,3.6447365
ALOX15,6.0673056,3.445764,3.3084111,6.131989,3.4158072,3.4122872,3.4196079,3.4283898
ALOX15B,4.6678756,5.165919867,5.185667367,4.6944182,4.5378438,4.5886523,5.1650036,5.0410632
ALOX5,9.329669,11.463049,11.465592,9.302165,8.703297,8.651722,10.0846615,10.081218
ALOX5AP,8.645862,13.29049,13.261337,8.661572,11.946785,11.915647,12.055529,12.073486
ALOXE3,6.2833595,6.49410775,6.486434,6.41269485,6.39529175,6.3111975,5.6114183,5.6869838
ALPG,9.724117,9.6516,9.632384,9.704677,9.039223,9.074303,9.511479,9.459098
ALPK1,7.019869,6.997128,7.038921,6.949955,7.3599715,7.2892194,6.6078577,6.6257133
ALPK2,6.0306816,7.227048,7.1585026,6.1130166,5.885548,5.9201455,8.651213,8.657394
ALPK3,4.228254,4.43886,4.213888,3.0402405,4.929458,5.009406,4.564181,4.7695
ALPL,4.86162185,4.764253,4.69353435,4.929105,4.7308915,4.5510296,4.1704017,4.23989175
ALPP,12.989288,12.288125,12.31568,12.986645,11.918403,11.918403,12.148973,12.117253
ALS2,8.42872405,8.32717865,8.26988575,8.4402402,9.057754,9.06091675,8.35134715,8.2648225
ALS2CL,5.2041928,5.209199933,5.111564733,5.1264171,5.334121333,5.257905367,5.309293333,5.180133767
ALX1,2.3671098,2.4042,2.4315624,2.4148831,3.9850764,3.7205887,4.437687,4.563349
ALX4,3.4784489,4.716863,4.969278,2.9027371,4.170184,4.1563888,5.1310077,4.964478
ALYREF,10.336391,9.869565,9.868306,10.339115,10.5310135,10.4668255,9.084092,9.056443
AMBN,8.430844,7.818866,7.85757,8.477059,7.49485,7.4780045,7.2682557,7.2985883
AMBP,7.013372,5.2009506,5.497838,6.831847,7.1396284,7.092541,4.40809,4.2265286
AMBRA1,7.7471194,7.414409,7.411163,7.874837,7.520689,7.542153,7.284563,7.2893867
AMD1,7.54013635,8.3668705,8.4059855,7.6531473,9.2211195,9.1872525,8.6797015,8.6837325
AMDHD1,4.5702963,4.5711317,4.537099,4.478212,5.7463207,5.8327928,5.638105,5.732603
AMDHD2,8.0403605,8.52813115,8.51604015,7.988384,8.51477235,8.470178,8.72721775,8.6870345
AMELY,6.976906,7.3065295,7.271376,6.963386,7.5352426,7.5790873,7.044783,7.070189
AMFR,2.8340943,2.4042,2.4315624,2.4148831,4.22242,4.0689135,4.80814,4.9098186
AMH,5.159021,5.1944113,5.1268344,5.399522,3.8503103,3.8611114,5.5981317,5.509438
AMHR2,5.4068495,5.03790065,5.0574407,5.7228462,5.7780155,5.6831764,5.38835215,5.54974845
AMIGO1,4.9320073,5.283617,5.477264,4.682202,4.1166797,4.0840387,5.891278,6.063302
AMIGO2,9.658994,13.188993,13.164269,9.633322,15.505205,15.500744,13.082863,13.097666
AMMECR1,5.717127,5.5920225,5.48780335,5.62815495,5.21744645,5.31532025,4.7203862,4.8467493
AMMECR1L,4.6411767,4.4877443,4.551297,4.6097927,4.6140823,4.5468,2.9120502,2.3443875
AMN,7.5175624,8.826938,8.812065,7.469355,8.2604065,8.316747,8.198977,8.104362
AMN1,6.688996,7.275272,7.166869,6.6696057,7.9831376,8.013822,7.708976,7.689908
AMOT,4.76490225,4.0914988,4.16521595,4.4167658,4.4451505,4.3697691,4.9874493,5.01885775
AMOTL1,3.9644709,2.4042,2.4315624,4.2147374,6.201795,6.0087924,5.1320114,5.316368
AMOTL2,7.2149534,6.417287,6.409025,7.14579,6.116171,6.1990333,7.042004,7.0608745
AMPD1,4.5873013,4.69394465,5.1199665,4.82804825,5.24885325,5.1868074,4.90000635,5.1324235
AMPD2,7.196811233,7.360545533,7.320688067,7.188408233,6.156999833,6.106730933,6.381671667,6.3305847
AMPD3,6.5992842,6.7606667,6.6699285,6.58408935,6.7541969,6.8059673,6.9222617,6.92756185
AMTN,9.121413,4.1042724,4.3288894,9.214343,10.697149,10.655976,4.5049114,4.1884775
AMY2B,9.23481,8.687361,8.7264,9.215912,9.363757,9.359138,10.112766,10.121749
AMZ1,6.6447578,5.987947667,6.142825333,6.559883567,5.243538867,5.269119767,6.469093433,6.550605733
AMZ2,11.2937165,11.41956,11.428062,11.313033,11.745342,11.7615495,12.075312,12.085522
ANAPC11,9.89127935,9.9330393,9.91155825,9.93017425,10.8414195,10.8337185,9.56095915,9.539158
ANAPC13,10.390827,9.62072,9.686455,10.415665,9.243685,9.242489,10.25485,10.242586
ANAPC2,7.1928315,6.6224766,6.7569313,7.1321015,6.533206,6.4797306,6.784206,6.75622
ANAPC4,10.702598,10.9998665,10.982672,10.691745,10.860781,10.871732,11.254121,11.234088
ANAPC5,8.93002725,8.77576425,8.7250212,8.91315965,9.0539987,9.06789915,9.4211946,9.35972265
ANAPC7,11.3425355,10.8669065,10.8714745,11.329756,10.7428315,10.7583735,11.2585945,11.287328
ANGEL1,4.980245,5.139818,5.444344,5.2473106,5.403271,5.414591,5.725252,5.722251
ANGEL2,8.546178,8.339321,8.331619,8.585309,7.330756,7.297586,7.6636615,7.5714655
ANGPT1,2.3671098,2.4042,2.4315624,2.4148831,4.3699026,4.317644,4.5020037,4.4787498
ANGPT4,6.64523,6.945134,6.9016933,6.6936603,6.54198,6.637872,6.585852,6.5164557
ANGPTL4,5.19284015,6.08821235,5.98846975,5.31571425,7.4532821,7.40719125,5.95570015,5.91168815
ANGPTL5,3.4995315,4.1043863,4.026514,3.1979878,3.9822216,3.5364704,6.7189016,6.8334327
ANGPTL6,5.215606,5.0938983,5.1025553,4.725334,4.878645,4.8884254,5.3719687,5.030567
ANK1,8.655538833,6.229924167,6.318406533,8.634142567,5.4069757,5.437620667,5.240096433,5.189477233
ANK2,4.484903,4.861442,4.665442,4.3458943,4.614797,4.409372,5.524334,5.3939247
ANK3,4.622234,6.2102027,6.301601,4.415092,7.612296,7.6296206,4.615291,4.4924293
ANKAR,6.422157,6.11198,6.167179,6.331217,5.3664007,5.4210744,6.2830653,6.239048
ANKDD1A,3.337352,3.764,4.0396214,2.4148831,5.2521114,5.269923,4.1493325,4.6825895
ANKFN1,6.450155333,5.384272,5.615019267,6.549144333,6.004565833,6.040364067,4.6952008,4.877985933
ANKFY1,6.7047292,6.5903555,6.69756475,6.8085105,6.24480525,6.2473718,6.20861125,6.2027198
ANKH,6.9997127,6.9265985,7.0388367,6.951582,7.23278675,7.25405915,7.6580285,7.6849285
ANKIB1,7.1964116,7.51165,7.5847673,7.12815,8.199522,8.250145,7.98818,7.964545
ANKK1,4.733199,5.037449,4.984024,4.809305,5.2000675,5.194868,4.662187,4.7748156
ANKLE1,5.9771676,5.886335,5.850304,5.83603,6.0564547,6.1177096,6.0108156,5.911069
ANKMY1,5.074126,4.79100015,4.77946305,4.93574595,4.6629322,4.55238365,4.58890415,4.66054965
ANKMY2,9.896799,10.567633,10.497555,9.909999,9.554492,9.52664,10.035778,10.0521755
ANKRA2,10.807306,11.4345665,11.428801,10.835618,10.914215,10.787131,11.296172,11.282618
ANKRD10,11.403525,12.294114,12.313608,11.409817,13.201507,13.201507,12.104181,12.131166
